dtstart,dtend,uid,description,salle
2024-02-01T13:30:00Z,2024-02-01T16:30:00Z,Cours-53345-32-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 SERVEURS D'APPLICATION\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 4 = Info - C 131\nType : TP\nMemo : TP4\n",Stat 4 = Info - C 131
2024-01-31T13:30:00Z,2024-01-31T16:30:00Z,Cours-53351-32-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 SERVEURS D'APPLICATION\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 4 = Info - C 131\nType : TP\nMemo : TP2\n",Stat 4 = Info - C 131
2024-02-07T13:30:00Z,2024-02-07T16:30:00Z,Cours-53352-33-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 SERVEURS D'APPLICATION\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 4 = Info - C 131\nType : TP\nMemo : TP6\n",Stat 4 = Info - C 131
2024-01-31T09:00:00Z,2024-01-31T12:00:00Z,Cours-53353-32-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 SERVEURS D'APPLICATION\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 2 = Info - C 136\nType : TP\nMemo : TP1\n",Stat 2 = Info - C 136
2024-02-07T09:00:00Z,2024-02-07T12:00:00Z,Cours-53354-33-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 SERVEURS D'APPLICATION\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 2 = Info - C 136\nType : TP\nMemo : TP5\n",Stat 2 = Info - C 136
2024-02-08T09:00:00Z,2024-02-08T12:00:00Z,Cours-53362-33-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 SERVEURS D'APPLICATION\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 2 = Info - C 136\nType : TP\nMemo : TP7\n",Stat 2 = Info - C 136
2024-02-08T13:30:00Z,2024-02-08T16:30:00Z,Cours-53364-33-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 SERVEURS D'APPLICATION\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 4 = Info - C 131\nType : TP\nMemo : TP8\n",Stat 4 = Info - C 131
2024-01-31T16:30:00Z,2024-01-31T18:00:00Z,Cours-53400-32-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 SERVEURS D'APPLICATION\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S4 = C 034\nType : CM\n",S4 = C 034
2024-02-14T07:30:00Z,2024-02-14T09:00:00Z,Cours-53401-34-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 MIDDLEWARE\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S4 = C 034\nType : CM\n",S4 = C 034
2024-02-21T09:00:00Z,2024-02-21T12:00:00Z,Cours-53406-35-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 SERVEURS D'APPLICATION\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 2 = Info - C 136\nType : TP\nMemo : TP9\n",Stat 2 = Info - C 136
2024-02-21T13:30:00Z,2024-02-21T16:30:00Z,Cours-53407-35-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 1 SERVEURS D'APPLICATION\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 4 = Info - C 131\nType : TP\nMemo : TP10\n",Stat 4 = Info - C 131
2024-02-22T13:30:00Z,2024-02-22T16:30:00Z,Cours-53412-35-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 MIDDLEWARE\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 3 = Info - C 135\nType : TP\n",Stat 3 = Info - C 135
2024-02-22T07:30:00Z,2024-02-22T12:00:00Z,Cours-53414-35-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 MIDDLEWARE\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 3 = Info - C 135\nType : TP\n",Stat 3 = Info - C 135
2024-02-16T07:30:00Z,2024-02-16T12:00:00Z,Cours-53471-34-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 MIDDLEWARE\nEnseignant : BONNEFOY Ludovic\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 6 = Info - C 129\nType : TP\n",Stat 6 = Info - C 129
2024-03-08T12:00:00Z,2024-03-08T15:00:00Z,Cours-80842-37-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 MIDDLEWARE\nEnseignant : BONNEFOY Ludovic\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 2 = Info - C 136\nType : Evaluation\n",Stat 2 = Info - C 136
2024-03-07T07:30:00Z,2024-03-07T09:00:00Z,Cours-53493-37-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 APPLICATIONS ORIENTEES\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2024-03-07T12:00:00Z,2024-03-07T15:00:00Z,Cours-53503-37-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 APPLICATIONS ORIENTEES\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2024-02-15T09:00:00Z,2024-02-15T12:00:00Z,Cours-53506-34-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 MIDDLEWARE\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 3 = Info - C 135\nType : TP\n",Stat 3 = Info - C 135
2024-03-14T07:30:00Z,2024-03-14T10:30:00Z,Cours-53510-38-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 APPLICATIONS ORIENTEES\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-03-21T13:30:00Z,2024-03-21T16:30:00Z,Cours-53511-39-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 APPLICATIONS ORIENTEES\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-03-28T13:30:00Z,2024-03-28T16:30:00Z,Cours-53511-40-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 APPLICATIONS ORIENTEES\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-03-28T09:00:00Z,2024-03-28T12:00:00Z,Cours-53514-40-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 APPLICATIONS ORIENTEES\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-04-04T08:00:00Z,2024-04-04T11:00:00Z,Cours-53514-41-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 APPLICATIONS ORIENTEES\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-04-04T12:30:00Z,2024-04-04T15:30:00Z,Cours-53517-41-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 APPLICATIONS ORIENTEES\nEnseignant : NABITZ Sophie\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-03-20T09:00:00Z,2024-03-20T12:00:00Z,Cours-53582-39-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 4 APPLICATION ARCHITECTUR\nEnseignant : MORCHID Mohamed\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 3 = Info - C 135\nType : TP\n",Stat 3 = Info - C 135
2024-03-25T07:30:00Z,2024-03-25T10:30:00Z,Cours-53584-40-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 4 APPLICATION ARCHITECTUR\nEnseignant : MORCHID Mohamed\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-04-02T06:30:00Z,2024-04-02T09:30:00Z,Cours-53585-41-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 4 APPLICATION ARCHITECTUR\nEnseignant : MORCHID Mohamed\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 4 = Info - C 131\nType : TP\n",Stat 4 = Info - C 131
2024-02-05T16:30:00Z,2024-02-05T18:00:00Z,Cours-53628-33-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S3 = C 036\nType : TD\n",S3 = C 036
2024-02-01T07:30:00Z,2024-02-01T09:00:00Z,Cours-53630-32-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S2 = C 040\nType : TD\n",S2 = C 040
2024-02-15T07:30:00Z,2024-02-15T09:00:00Z,Cours-53664-34-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S3 = C 036\nType : TD\n",S3 = C 036
2024-03-05T16:30:00Z,2024-03-05T18:00:00Z,Cours-53676-37-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S2 BIS = C 038\nType : TD\n",S2 BIS = C 038
2024-03-13T07:30:00Z,2024-03-13T09:00:00Z,Cours-53695-38-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S4 = C 034\nType : TD\n",S4 = C 034
2024-04-02T09:30:00Z,2024-04-02T11:00:00Z,Cours-53710-41-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S2 BIS = C 038\nType : TD\n",S2 BIS = C 038
2024-04-09T12:30:00Z,2024-04-09T14:00:00Z,Cours-53725-42-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S2 = C 040\nType : TD\n",S2 = C 040
2024-04-17T08:00:00Z,2024-04-17T09:30:00Z,Cours-53731-43-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S2 = C 040\nType : TD\n",S2 = C 040
2024-02-13T07:30:00Z,2024-02-13T09:00:00Z,Cours-53738-34-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S3 = C 036\nType : TD\n",S3 = C 036
2024-04-16T15:30:00Z,2024-04-16T17:00:00Z,Cours-53761-43-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S2 = C 040\nType : TD\n",S2 = C 040
2024-01-29T12:00:00Z,2024-01-29T13:30:00Z,Cours-53762-32-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S2 = C 040\nType : TD\n",S2 = C 040
2024-04-12T14:00:00Z,2024-04-12T15:30:00Z,Cours-53776-42-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S2 = C 040\nType : TD\n",S2 = C 040
2024-02-07T07:30:00Z,2024-02-07T09:00:00Z,Cours-53778-33-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S3 = C 036\nType : TD\n",S3 = C 036
2024-02-21T07:30:00Z,2024-02-21T09:00:00Z,Cours-53780-35-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S4 = C 034\nType : TD\n",S4 = C 034
2024-03-07T09:00:00Z,2024-03-07T10:30:00Z,Cours-53781-37-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S7 = C 032\nType : TD\n",S7 = C 032
2024-03-05T15:00:00Z,2024-03-05T16:30:00Z,Cours-53782-37-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S2 = C 040\nType : TD\n",S2 = C 040
2024-03-12T15:00:00Z,2024-03-12T16:30:00Z,Cours-53783-38-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S4 = C 034\nType : TD\n",S4 = C 034
2024-03-06T12:00:00Z,2024-03-06T13:30:00Z,Cours-53795-37-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S4 = C 034\nType : TD\n",S4 = C 034
2024-03-12T13:30:00Z,2024-03-12T15:00:00Z,Cours-53797-38-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S4 = C 034\nType : TD\n",S4 = C 034
2024-03-21T07:30:00Z,2024-03-21T09:00:00Z,Cours-53800-39-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S2 = C 040\nType : TD\n",S2 = C 040
2024-05-16T08:00:00Z,2024-05-16T09:30:00Z,Cours-53812-47-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S2 = C 040\nType : TD\n",S2 = C 040
2024-04-30T12:30:00Z,2024-04-30T14:00:00Z,Cours-53813-45-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S2 = C 040\nType : TD\n",S2 = C 040
2024-05-07T12:30:00Z,2024-05-07T14:00:00Z,Cours-53813-46-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S2 = C 040\nType : TD\n",S2 = C 040
2024-03-18T15:00:00Z,2024-03-18T18:00:00Z,Cours-53815-39-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 4 APPLICATION ARCHITECTUR\nEnseignant : MORCHID Mohamed\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-03-19T07:30:00Z,2024-03-19T10:30:00Z,Cours-53816-39-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 4 APPLICATION ARCHITECTUR\nEnseignant : MORCHID Mohamed\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 3 = Info - C 135\nType : TP\n",Stat 3 = Info - C 135
2024-03-27T07:30:00Z,2024-03-27T10:30:00Z,Cours-53817-40-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 4 APPLICATION ARCHITECTUR\nEnseignant : MORCHID Mohamed\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-03-29T07:30:00Z,2024-03-29T10:30:00Z,Cours-53818-40-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 4 APPLICATION ARCHITECTUR\nEnseignant : MORCHID Mohamed\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-04-03T06:30:00Z,2024-04-03T09:30:00Z,Cours-53819-41-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 4 APPLICATION ARCHITECTUR\nEnseignant : MORCHID Mohamed\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 4 = Info - C 131\nType : TP\n",Stat 4 = Info - C 131
2024-03-26T15:00:00Z,2024-03-26T18:00:00Z,Cours-53820-40-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 4 APPLICATION ARCHITECTUR\nEnseignant : MORCHID Mohamed\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 4 = Info - C 131\nType : TP\n",Stat 4 = Info - C 131
2024-03-19T16:30:00Z,2024-03-19T18:00:00Z,Cours-53822-39-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 4 APPLICATION ARCHITECTUR\nEnseignant : MORCHID Mohamed\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 4 = Info - C 131\nType : TP\n",Stat 4 = Info - C 131
2024-02-13T12:00:00Z,2024-02-13T15:00:00Z,Cours-53841-34-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CARIAS Patrick\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2024-01-30T07:30:00Z,2024-01-30T09:00:00Z,Cours-53842-32-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CARIAS Patrick\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2024-02-02T07:30:00Z,2024-02-02T09:00:00Z,Cours-53843-32-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CECILLON Noe\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2024-02-09T07:30:00Z,2024-02-09T09:00:00Z,Cours-53843-33-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CECILLON Noe\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2024-02-12T13:30:00Z,2024-02-12T16:30:00Z,Cours-53871-34-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : AMALVY Arthur\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 6 = Info - C 129\nType : TP\n",Stat 6 = Info - C 129
2024-03-18T12:00:00Z,2024-03-18T15:00:00Z,Cours-53872-39-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : AMALVY Arthur\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 5 = Info - C 130\nType : TP\n",Stat 5 = Info - C 130
2024-02-19T07:30:00Z,2024-02-19T10:30:00Z,Cours-53875-35-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : AMALVY Arthur\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-03-13T13:30:00Z,2024-03-13T16:30:00Z,Cours-53880-38-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : AMALVY Arthur\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 5 = Info - C 130\nType : TP\n",Stat 5 = Info - C 130
2024-03-26T12:00:00Z,2024-03-26T13:30:00Z,Cours-53887-40-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : AMALVY Arthur\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-01-30T09:00:00Z,2024-01-30T12:00:00Z,Cours-53898-32-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : SALAS Daniel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2024-02-02T09:00:00Z,2024-02-02T12:00:00Z,Cours-53899-32-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : SALAS Daniel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2024-02-06T07:30:00Z,2024-02-06T10:30:00Z,Cours-53924-33-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : SALAS Daniel\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 3 = Info - C 135\nType : TP\n",Stat 3 = Info - C 135
2024-03-25T12:00:00Z,2024-03-25T13:30:00Z,Cours-53935-40-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : SALAS Daniel\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 3 = Info - C 135\nType : Evaluation\n",Stat 3 = Info - C 135
2024-02-15T13:30:00Z,2024-02-15T16:30:00Z,Cours-53938-34-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : SALAS Daniel\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 6 = Info - C 129\nType : TP\n",Stat 6 = Info - C 129
2024-02-23T13:30:00Z,2024-02-23T16:30:00Z,Cours-53943-35-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : SALAS Daniel\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 2 = Info - C 136\nType : TP\n",Stat 2 = Info - C 136
2024-03-04T15:00:00Z,2024-03-04T18:00:00Z,Cours-53945-37-M1-ILSEN-cla-Gr1-Index-Education,"Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : SALAS Daniel\nTD : M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Stat 4 = Info - C 131\nType : TP\n",Stat 4 = Info - C 131
