dtstart,dtend,uid,description,salle
2023-12-07T16:30:00Z,2023-12-07T18:00:00Z,Cours-31806-24-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 DESIGN PATTERN AVANCE\nEnseignant : NABITZ Sophie\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1\nSalle : Amphi Ada\nType : Evaluation\n",Amphi Ada
2023-11-15T13:30:00Z,2023-11-15T15:00:00Z,Cours-32022-21-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S6 = C 022\nType : TD\n",S6 = C 022
2023-10-12T11:00:00Z,2023-10-12T14:00:00Z,Cours-32690-16-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 DESIGN PATTERN AVANCE\nEnseignant : NABITZ Sophie\nTD : M1-IA-IL-CLA, M1-IA-SI-CLA\nSalle : Stat 2 = Info - C 136\nType : TP\n",Stat 2 = Info - C 136
2023-12-08T07:30:00Z,2023-12-08T09:00:00Z,Cours-33401-24-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2023-11-17T09:00:00Z,2023-11-17T12:00:00Z,Cours-33406-21-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-12-07T07:30:00Z,2023-12-07T09:00:00Z,Cours-33407-24-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-12-22T07:30:00Z,2023-12-22T10:30:00Z,Cours-33408-26-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Stat9 = Info - C 026\nType : CM\n",Stat9 = Info - C 026
2023-11-10T12:00:00Z,2023-11-10T15:00:00Z,Cours-33411-20-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-12-21T13:30:00Z,2023-12-21T15:00:00Z,Cours-33440-26-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 2 INSERTION PROFESSIONNEL\nEnseignant : BROCHARD Marc\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S6 = C 022\nType : Evaluation\nMemo : NE PAS DEPLACER\n",S6 = C 022
2023-12-22T15:00:00Z,2023-12-22T18:00:00Z,Cours-33494-26-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 2 INSERTION PROFESSIONNEL\nEnseignant : BROCHARD Marc\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Amphi Ada\nType : TD\nMemo : NE PAS DEPLACER\n",Amphi Ada
2023-11-24T09:00:00Z,2023-11-24T12:00:00Z,Cours-33514-22-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 4 APPLICATION DE CONCEPTI\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalles : CERI, Stat 2 = Info - C 136, Stat 3 = Info - C 135\nType : TP\n","CERI, Stat 2 = Info - C 136, Stat 3 = Info - C 135"
2023-12-01T09:00:00Z,2023-12-01T12:00:00Z,Cours-33514-23-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 4 APPLICATION DE CONCEPTI\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalles : Stat 1 = Info - C 137, Stat 2 = Info - C 136\nType : TP\n","Stat 1 = Info - C 137, Stat 2 = Info - C 136"
2023-12-08T09:00:00Z,2023-12-08T12:00:00Z,Cours-33514-24-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 4 APPLICATION DE CONCEPTI\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalles : Stat 1 = Info - C 137, Stat 2 = Info - C 136\nType : TP\n","Stat 1 = Info - C 137, Stat 2 = Info - C 136"
2023-10-17T14:00:00Z,2023-10-17T17:00:00Z,Cours-35391-17-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 2 MANAGEMENT PAR LES PROC\nEnseignant : MARTIN Yannis\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Blaise\nType : CM\n",Amphi Blaise
2023-10-20T14:00:00Z,2023-10-20T15:30:00Z,Cours-36415-17-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 4 TRAITEMENT AUTOMATIQUE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S3 = C 036\nType : CM\n",S3 = C 036
2023-09-19T12:30:00Z,2023-09-19T14:00:00Z,Cours-37212-13-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1\nSalle : Amphi Blaise\nType : CM\n",Amphi Blaise
2023-12-06T15:00:00Z,2023-12-06T16:30:00Z,Cours-37906-24-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA, M1-IA-SI-CLA\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-09-13T12:30:00Z,2023-09-13T14:00:00Z,Cours-38377-12-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-10-10T06:30:00Z,2023-10-10T08:00:00Z,Cours-39641-16-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 INTRODUCTION A L'INTELL\nEnseignant : LEFEVRE Fabrice\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-IA-SI-ALT, M1-IA-SI-CLA\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2023-10-20T06:30:00Z,2023-10-20T08:00:00Z,Cours-39642-17-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 INTRODUCTION A L'INTELL\nEnseignant : LEFEVRE Fabrice\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2024-01-12T12:00:00Z,2024-01-12T15:00:00Z,Cours-40488-29-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 4 APPLICATION DE CONCEPTI\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalles : Stat 1 = Info - C 137, Stat 2 = Info - C 136\nType : TP\n","Stat 1 = Info - C 137, Stat 2 = Info - C 136"
2023-11-21T09:00:00Z,2023-11-21T12:00:00Z,Cours-40496-22-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 4 APPLICATION DE CONCEPTI\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalles : Stat 6 = Info - C 129, Stat 7 = Info - C 128\nType : TP\n","Stat 6 = Info - C 129, Stat 7 = Info - C 128"
2023-10-18T06:30:00Z,2023-10-18T08:00:00Z,Cours-42496-17-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA, M1-IA-SI-CLA\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-12-13T07:30:00Z,2023-12-13T09:00:00Z,Cours-42496-25-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-CLA, M1-IA-SI-CLA\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2024-01-18T10:30:00Z,2024-01-18T12:30:00Z,Cours-73689-30-M1-IA-IL-CLA-Index-Education,"Matiere : Reservation de salles\nEnseignant : MDHAFFAR Salima\nTD : IA-IL-CLA, IA-SI-ALT, IA-SI-CLA, M1 S1, M1-IA-IL-CLA, M1-IA-SI-ALT, M1-IA-SI-CLA, M1-SICOM-Cla, M1IL-CMI-cla, M2 S3, M2IL-Alt, M2IL-Cla, M2IL-Cla-GR1, M2IL-Cla-GR2, M2SI-Cla\nSalle : S6 = C 022\nMemo : Seminaire de recherche LIA - CMI UNIQUEMENT\n",S6 = C 022
2023-12-04T12:00:00Z,2023-12-04T18:00:00Z,Cours-44636-24-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 INTRODUCTION A L'INTELL\nEnseignant : LEFEVRE Fabrice\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S1 = C 042 Nodes\nType : Evaluation\n",S1 = C 042 Nodes
2024-01-10T13:30:00Z,2024-01-10T17:30:00Z,Cours-44776-29-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 PROJET\nEnseignants : BENSLIMANE Abderrahim, BONASTRE Jean-Francois, FIGUEIREDO Rosa, FREDOUILLE Corinne, GOZLAN Philippe, HADDAD Majed, HAYEL Yezekael, HUET Stephane, JIMENEZ Tania, JOURLIN Pierre, LEFEVRE Fabrice, MORCHID Mohamed, NOCERA Pascal, PUY CAZCARRA Emmanuel, TORRES MORENO Juan manuel, VERNET Mathilde\nTD : M1-IA-IL-CLA, M1-ILSEN-cla-Gr1, M1-SICOM-Cla\nSalles : AGRB020 ( HDMI ), AGRB021 ( HDMI ), AGRB022 ( HDMI ), AGRB023 ( HDMI )\nType : CM/TD\nMemo : SOUTENANCE\n","AGRB020 ( HDMI ), AGRB021 ( HDMI ), AGRB022 ( HDMI ), AGRB023 ( HDMI )"
2024-03-22T15:00:00Z,2024-03-22T16:30:00Z,Cours-71330-39-M1-IA-IL-CLA-Index-Education,Matiere : UCE 1 VEILLE TECHNOLOGIQUE\nEnseignant : LEFEVRE Fabrice\nTD : M1-IA-IL-CLA\nSalle : Stat 4 = Info - C 131\nType : TP\n,Stat 4 = Info - C 131
2024-06-19T06:30:00Z,2024-06-19T16:00:00Z,Cours-46766-52-M1-IA-IL-CLA-Index-Education,"Matiere : UE PROJET 2\nEnseignants : BENSLIMANE Abderrahim, BONASTRE Jean-Francois, FIGUEIREDO Rosa, FREDOUILLE Corinne, GOZLAN Philippe, HADDAD Majed, HAYEL Yezekael, HUET Stephane, JIMENEZ Tania, JOURLIN Pierre, LEFEVRE Fabrice, MORCHID Mohamed, NOCERA Pascal, PUY CAZCARRA Emmanuel, TORRES MORENO Juan manuel, VERNET Mathilde\nTD : M1-IA-IL-CLA, M1-IA-SI-CLA, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Cla, M1IL-CMI-cla\nSalles : S2 = C 040, S3 = C 036, S4 = C 034, S7 = C 032\nType : Oraux\nMemo : Soutenances de projet Master CERI\n","S2 = C 040, S3 = C 036, S4 = C 034, S7 = C 032"
2023-10-25T14:00:00Z,2023-10-25T17:00:00Z,Cours-47056-18-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 DESIGN PATTERN AVANCE\nEnseignant : NABITZ Sophie\nTD : M1-IA-IL-CLA, M1-IA-SI-CLA\nSalle : Stat 7 = Info - C 128\nType : TP\n",Stat 7 = Info - C 128
2023-10-04T11:00:00Z,2023-10-04T14:00:00Z,Cours-47700-15-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 4 APPLICATION DE MSI\nEnseignant : MARTIN Yannis\nTD : M1-IA-IL-CLA, M1-IA-SI-CLA\nSalle : Stat 6 = Info - C 129\nType : TP\n",Stat 6 = Info - C 129
2023-10-18T11:00:00Z,2023-10-18T14:00:00Z,Cours-47700-17-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 4 APPLICATION DE MSI\nEnseignant : MARTIN Yannis\nTD : M1-IA-IL-CLA, M1-IA-SI-CLA\nSalle : Stat 7 = Info - C 128\nType : TP\n",Stat 7 = Info - C 128
2024-03-22T08:00:00Z,2024-03-22T12:00:00Z,Cours-53238-39-M1-IA-IL-CLA-Index-Education,"Matiere : UE PROJET 2\nEnseignant : VERNET Mathilde\nTD : M1-IA-IL-CLA, M1-IA-SI-CLA, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Cla\nSalle : S5 = C 024\nType : CM/TD\nMemo : 1ere rencontre\n",S5 = C 024
2024-02-05T07:30:00Z,2024-02-05T10:30:00Z,Cours-53277-33-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 TECHNIQUES DE TEST\nEnseignant : FERREIRA Emmanuel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S4 = C 034\nType : CM\n",S4 = C 034
2024-02-06T12:00:00Z,2024-02-06T15:00:00Z,Cours-53310-33-M1-IA-IL-CLA-Index-Education,Matiere : UCE 1 TECHNIQUES DE TEST\nEnseignant : BONNEFOY Ludovic\nTD : M1-IA-IL-CLA\nSalle : Stat 7 = Info - C 128\nType : TP\n,Stat 7 = Info - C 128
2024-03-05T12:00:00Z,2024-03-05T15:00:00Z,Cours-53310-37-M1-IA-IL-CLA-Index-Education,Matiere : UCE 1 TECHNIQUES DE TEST\nEnseignant : BONNEFOY Ludovic\nTD : M1-IA-IL-CLA\nSalle : Stat 2 = Info - C 136\nType : TP\n,Stat 2 = Info - C 136
2024-04-09T06:30:00Z,2024-04-09T08:00:00Z,Cours-53316-42-M1-IA-IL-CLA-Index-Education,Matiere : UCE 1 TECHNIQUES DE TEST\nEnseignant : BONNEFOY Ludovic\nTD : M1-IA-IL-CLA\nSalle : Stat 4 = Info - C 131\nType : TP\n,Stat 4 = Info - C 131
2024-01-29T15:00:00Z,2024-01-29T18:00:00Z,Cours-53326-32-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 TECHNIQUES DE TEST\nEnseignant : SALAS Daniel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S4 = C 034\nType : CM\n",S4 = C 034
2024-04-15T08:00:00Z,2024-04-15T09:30:00Z,Cours-53327-43-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 1 TECHNIQUES DE TEST\nEnseignant : SALAS Daniel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Amphi Ada\nType : Evaluation\n",Amphi Ada
2024-02-07T09:00:00Z,2024-02-07T10:30:00Z,Cours-53642-33-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S3 = C 036\nType : TD\n,S3 = C 036
2024-01-29T09:00:00Z,2024-01-29T10:30:00Z,Cours-53643-32-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S4 = C 034\nType : TD\n,S4 = C 034
2024-02-01T09:00:00Z,2024-02-01T10:30:00Z,Cours-53644-32-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S5 = C 024\nType : TD\n,S5 = C 024
2024-02-09T15:00:00Z,2024-02-09T16:30:00Z,Cours-53659-33-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S3 = C 036\nType : TD\n,S3 = C 036
2024-02-15T09:00:00Z,2024-02-15T10:30:00Z,Cours-53672-34-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S3 = C 036\nType : TD\n,S3 = C 036
2024-03-08T13:30:00Z,2024-03-08T15:00:00Z,Cours-53689-37-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S4 = C 034\nType : TD\n,S4 = C 034
2024-03-13T13:30:00Z,2024-03-13T15:00:00Z,Cours-53699-38-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S2 = C 040\nType : TD\n,S2 = C 040
2024-03-21T13:30:00Z,2024-03-21T15:00:00Z,Cours-53707-39-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S2 = C 040\nType : TD\n,S2 = C 040
2024-03-27T13:30:00Z,2024-03-27T15:00:00Z,Cours-53712-40-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S3 = C 036\nType : TD\n,S3 = C 036
2024-04-04T08:00:00Z,2024-04-04T09:30:00Z,Cours-53716-41-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S2 BIS = C 038\nType : TD\n,S2 BIS = C 038
2024-04-09T14:00:00Z,2024-04-09T15:30:00Z,Cours-53721-42-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S2 BIS = C 038\nType : TD\n,S2 BIS = C 038
2024-04-12T12:30:00Z,2024-04-12T14:00:00Z,Cours-53722-42-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S2 = C 040\nType : TD\n,S2 = C 040
2024-05-02T11:00:00Z,2024-05-02T12:30:00Z,Cours-53734-45-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S2 = C 040\nType : TD\n,S2 = C 040
2024-04-17T11:00:00Z,2024-04-17T12:30:00Z,Cours-53735-43-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S2 = C 040\nType : TD\n,S2 = C 040
2024-04-30T11:00:00Z,2024-04-30T12:30:00Z,Cours-53742-45-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S2 = C 040\nType : TD\n,S2 = C 040
2024-03-29T15:00:00Z,2024-03-29T16:30:00Z,Cours-53746-40-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S2 BIS = C 038\nType : TD\n,S2 BIS = C 038
2024-02-21T10:30:00Z,2024-02-21T12:00:00Z,Cours-53784-35-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S4 = C 034\nType : TD\n,S4 = C 034
2024-03-05T07:30:00Z,2024-03-05T09:00:00Z,Cours-53786-37-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S4 = C 034\nType : TD\n,S4 = C 034
2024-03-12T12:00:00Z,2024-03-12T13:30:00Z,Cours-53787-38-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S4 = C 034\nType : TD\n,S4 = C 034
2024-03-19T10:30:00Z,2024-03-19T12:00:00Z,Cours-53788-39-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S2 = C 040\nType : TD\n,S2 = C 040
2024-03-07T15:00:00Z,2024-03-07T16:30:00Z,Cours-53794-37-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S7 = C 032\nType : TD\n,S7 = C 032
2024-03-13T09:00:00Z,2024-03-13T10:30:00Z,Cours-53796-38-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S4 = C 034\nType : TD\n,S4 = C 034
2024-03-20T13:30:00Z,2024-03-20T15:00:00Z,Cours-53798-39-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 ANGLAIS (ORIENTE TECHNI\nEnseignant : RONDIN Lilian\nTD : M1-IA-IL-CLA\nSalle : S2 = C 040\nType : TD\n,S2 = C 040
2024-02-13T12:00:00Z,2024-02-13T15:00:00Z,Cours-53841-34-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CARIAS Patrick\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2024-01-30T07:30:00Z,2024-01-30T09:00:00Z,Cours-53842-32-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CARIAS Patrick\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2024-02-02T07:30:00Z,2024-02-02T09:00:00Z,Cours-53843-32-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CECILLON Noe\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2024-02-09T07:30:00Z,2024-02-09T09:00:00Z,Cours-53843-33-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CECILLON Noe\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2024-02-16T15:00:00Z,2024-02-16T18:00:00Z,Cours-53867-34-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CECILLON Noe\nTD : M1-IA-IL-CLA\nSalle : Stat 6 = Info - C 129\nType : TP\n,Stat 6 = Info - C 129
2024-03-07T12:00:00Z,2024-03-07T15:00:00Z,Cours-53868-37-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CECILLON Noe\nTD : M1-IA-IL-CLA\nSalle : Stat 8 = Info - C 127\nType : TP\n,Stat 8 = Info - C 127
2024-04-04T11:00:00Z,2024-04-04T14:00:00Z,Cours-53868-41-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CECILLON Noe\nTD : M1-IA-IL-CLA\nSalle : Stat9 = Info - C 026\nType : TP\n,Stat9 = Info - C 026
2024-02-20T13:30:00Z,2024-02-20T16:30:00Z,Cours-53883-35-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CECILLON Noe\nTD : M1-IA-IL-CLA\nSalle : Stat 1 = Info - C 137\nType : TP\n,Stat 1 = Info - C 137
2024-03-12T13:30:00Z,2024-03-12T16:30:00Z,Cours-53883-38-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CECILLON Noe\nTD : M1-IA-IL-CLA\nSalle : Stat 5 = Info - C 130\nType : TP\n,Stat 5 = Info - C 130
2024-03-19T13:30:00Z,2024-03-19T16:30:00Z,Cours-53883-39-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CECILLON Noe\nTD : M1-IA-IL-CLA\nSalle : Stat 4 = Info - C 131\nType : TP\n,Stat 4 = Info - C 131
2024-03-25T12:00:00Z,2024-03-25T13:30:00Z,Cours-53885-40-M1-IA-IL-CLA-Index-Education,Matiere : UCE 2 PROTOTYPAGE ET INTERFAC\nEnseignant : CECILLON Noe\nTD : M1-IA-IL-CLA\nSalle : Stat 1 = Info - C 137\nType : TP\n,Stat 1 = Info - C 137
2024-01-30T09:00:00Z,2024-01-30T12:00:00Z,Cours-53898-32-M1-IA-IL-CLA-Index-Education,"Matiere : UCE 3 PROCESSUS DU DEVELOPPEM\nEnseignant : SALAS Daniel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
